net,length_um
soc.core.mgmtsoc_master_rx_fifo_source_payload_data\[18\],35.52
gpio_control_in_2\[14\].gpio_defaults\[6\],35.395
_02359_,35.38
_02516_,35.38
_14915_,35.38
soc.core.VexRiscv.RegFilePlugin_regFile\[22\]\[19\],35.38
soc.core.gpioin0_gpioin0_mode_storage,35.38
clknet_leaf_696_clock_ctrl.core_clk,35.38
mprj_io_ie[3],35.375
mprj_io_drive_sel[18],35.36
mprj_io_in[8],35.36
_00161_,35.33
_00355_,35.33
_01427_,35.33
_02183_,35.33
_02289_,35.33
_02414_,35.33
_04067_,35.33
_05052_,35.33
_05254_,35.33
_05457_,35.33
_05641_,35.33
_05811_,35.33
_06146_,35.33
_06186_,35.33
_06314_,35.33
_06453_,35.33
_07546_,35.33
_08244_,35.33
_08321_,35.33
_08399_,35.33
_08588_,35.33
_08881_,35.33
_09675_,35.33
_09809_,35.33
_09852_,35.33
_09867_,35.33
_10092_,35.33
_10093_,35.33
_10218_,35.33
_11821_,35.33
_12723_,35.33
_12947_,35.33
_13624_,35.33
_13722_,35.33
_13845_,35.33
_13854_,35.33
_14391_,35.33
_14788_,35.33
_15457_,35.33
_15589_,35.33
_15836_,35.33
gpio_control_bidir_1\[1\].shift_register\[0\],35.33
gpio_control_in_2\[15\].gpio_pulldown_sel,35.33
gpio_control_in_2\[4\].mgmt_ena,35.33
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[0\]\[30\],35.33
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[2\]\[24\],35.33
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[5\]\[29\],35.33
soc.core.VexRiscv.IBusCachedPlugin_cache.ways_0_tags\[0\]\[27\],35.33
soc.core.VexRiscv.RegFilePlugin_regFile\[17\]\[28\],35.33
soc.core.dbg_uart_count\[11\],35.33
soc.core.mgmtsoc_reload_storage\[4\],35.33
soc.core.mgmtsoc_value\[15\],35.33
net326,35.33
net366,35.33
clknet_leaf_41_clock_ctrl.core_clk,35.33
clknet_leaf_312_clock_ctrl.core_clk,35.33
net1908,35.33
net2029,35.33
net2200,35.33
net2265,35.33
net2310,35.33
mprj_io_out[17],35.31
_00317_,35.28
_00357_,35.28
_00805_,35.28
_01466_,35.28
_01536_,35.28
_03539_,35.28
_04180_,35.28
_04501_,35.28
_04621_,35.28
_05139_,35.28
_05891_,35.28
_06199_,35.28
_06208_,35.28
_06650_,35.28
_06741_,35.28
_06924_,35.28
_06946_,35.28
_07739_,35.28
_08032_,35.28
_08060_,35.28
_08282_,35.28
_08405_,35.28
_08776_,35.28
_08955_,35.28
_09220_,35.28
_09668_,35.28
_10139_,35.28
_10579_,35.28
_10603_,35.28
_12544_,35.28
_13240_,35.28
_13362_,35.28
_13771_,35.28
_14032_,35.28
_14162_,35.28
_15025_,35.28
_15569_,35.28
gpio_control_in_1\[9\].gpio_schmitt_sel,35.28
gpio_control_in_2\[13\].gpio_inen,35.28
soc.core.VexRiscv.HazardSimplePlugin_writeBackBuffer_payload_address\[3\],35.28
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[6\]\[1\],35.28
soc.core.VexRiscv.memory_to_writeBack_REGFILE_WRITE_DATA\[9\],35.28
soc.core.dbg_uart_tx_phase\[28\],35.28
soc.core.interface0_bank_bus_dat_r\[16\],35.28
soc.core.mgmtsoc_scratch_storage\[7\],35.28
soc.core.mgmtsoc_vexriscv_debug_bus_dat_r\[15\],35.28
soc.core.multiregimpl29_regs0,35.28
soc.core.multiregimpl5_regs1,35.28
soc.core.storage\[13\]\[3\],35.28
soc.core.storage\[4\]\[2\],35.28
net195,35.28
net243,35.28
clknet_leaf_411_clock_ctrl.core_clk,35.28
net1862,35.28
net2136,35.28
net2163,35.28
net2187,35.28
net2296,35.28
net2423,35.28
gpio_control_in_1\[6\].gpio_defaults\[8\],35.235
_13606_,35.2
gpio_control_in_1\[2\].gpio_defaults\[9\],35.195
mgmt_buffers.la_oenb_core\[56\],35.14
mgmt_io_out_hk\[1\],35.14
mprj_io_drive_sel[15],35.08
_15697_,35.06
flash_io1_oe,35.06
soc.core.VexRiscv.RegFilePlugin_regFile\[28\]\[6\],35.06
soc.core.dbg_uart_tx_phase\[2\],35.06
clknet_leaf_567_clock_ctrl.core_clk,35.06
clknet_leaf_1006_clock_ctrl.core_clk,35.06
clock_ctrl.divider.odd_0.counter\[1\],35.01
gpio_control_in_2\[15\].shift_register\[3\],35.01
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[14\]\[0\],35.01
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[7\]\[15\],35.01
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[9\]\[10\],35.01
soc.core.VexRiscv.IBusCachedPlugin_cache.ways_0_tags\[1\]\[23\],35.01
soc.core.VexRiscv.RegFilePlugin_regFile\[18\]\[28\],35.01
soc.core.VexRiscv.RegFilePlugin_regFile\[18\]\[9\],35.01
soc.core.VexRiscv.RegFilePlugin_regFile\[1\]\[9\],35.01
soc.core.VexRiscv.RegFilePlugin_regFile\[21\]\[13\],35.01
soc.core.VexRiscv.RegFilePlugin_regFile\[23\]\[15\],35.01
soc.core.VexRiscv.RegFilePlugin_regFile\[7\]\[15\],35.01
soc.core.storage_1\[0\]\[5\],35.01
clknet_leaf_135_clock_ctrl.core_clk,35.01
clknet_leaf_211_clock_ctrl.core_clk,35.01
clknet_leaf_252_clock_ctrl.core_clk,35.01
clknet_leaf_446_clock_ctrl.core_clk,35.01
clknet_leaf_1088_clock_ctrl.core_clk,35.01
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[14\]\[27\],34.96
soc.core.VexRiscv.IBusCachedPlugin_cache.ways_0_tags\[1\]\[17\],34.96
soc.core.VexRiscv.RegFilePlugin_regFile\[20\]\[30\],34.96
soc.core.VexRiscv.execute_to_memory_INSTRUCTION\[29\],34.96
soc.core.mgmtsoc_scratch_storage\[13\],34.96
mprj_io_drive_sel[3],34.91
gpio_control_in_2\[6\].gpio_defaults\[3\],34.895
_12532_,34.87
mprj_io_out[10],34.86
net1823,34.85
_00046_,34.82
_01793_,34.82
_02545_,34.82
_15256_,34.82
gpio_control_bidir_2\[2\].pad_gpio_outen,34.82
soc.core.VexRiscv.CsrPlugin_exceptionPortCtrl_exceptionContext_badAddr\[25\],34.82
soc.core.VexRiscv.RegFilePlugin_regFile\[11\]\[6\],34.82
soc.core.VexRiscv._zz_CsrPlugin_csrMapping_readDataInit\[22\],34.82
net173,34.82
_00411_,34.77
_00481_,34.77
_00537_,34.77
_00672_,34.77
_00679_,34.77
_00698_,34.77
_01816_,34.77
_01828_,34.77
_02260_,34.77
_02458_,34.77
_02498_,34.77
_02740_,34.77
_02813_,34.77
_03234_,34.77
_03714_,34.77
_05286_,34.77
_05567_,34.77
_05684_,34.77
_05842_,34.77
_06133_,34.77
_06781_,34.77
_06846_,34.77
_07199_,34.77
_08049_,34.77
_08735_,34.77
_08737_,34.77
_08749_,34.77
_08917_,34.77
_09150_,34.77
_09304_,34.77
_10236_,34.77
_10669_,34.77
_11008_,34.77
_12626_,34.77
_13411_,34.77
_14014_,34.77
_14101_,34.77
_14585_,34.77
_14899_,34.77
_15043_,34.77
_15150_,34.77
_15436_,34.77
gpio_control_in_1\[5\].gpio_schmitt_sel,34.77
gpio_control_in_1\[6\].gpio_schmitt_sel,34.77
gpio_control_in_2\[12\].pad_gpio_out,34.77
gpio_control_in_2\[8\].gpio_oe_override,34.77
mgmt_buffers.la_data_in_enable\[8\],34.77
soc.core.VexRiscv.CsrPlugin_exceptionPortCtrl_exceptionContext_badAddr\[27\],34.77
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[14\]\[29\],34.77
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[1\]\[14\],34.77
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[7\]\[11\],34.77
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[7\]\[3\],34.77
soc.core.VexRiscv.RegFilePlugin_regFile\[1\]\[6\],34.77
soc.core.VexRiscv.RegFilePlugin_regFile\[29\]\[23\],34.77
soc.core.VexRiscv.RegFilePlugin_regFile\[30\]\[29\],34.77
soc.core.VexRiscv.execute_LightShifterPlugin_amplitudeReg\[3\],34.77
soc.core.VexRiscv.execute_to_memory_ALIGNEMENT_FAULT,34.77
soc.core.interface4_bank_bus_dat_r\[2\],34.77
soc.core.spi_master_mosi_data\[7\],34.77
soc.core.storage_1\[10\]\[2\],34.77
net343,34.77
clknet_leaf_1201_clock_ctrl.core_clk,34.77
clknet_leaf_1219_clock_ctrl.core_clk,34.77
net2019,34.77
net2131,34.77
net2228,34.77
soc.core.VexRiscv.RegFilePlugin_regFile\[31\]\[20\],34.74
_00010_,34.72
_00243_,34.72
_00604_,34.72
_00676_,34.72
_00804_,34.72
_00832_,34.72
_00838_,34.72
_01511_,34.72
_01776_,34.72
_01892_,34.72
_01943_,34.72
_02334_,34.72
_03913_,34.72
_04054_,34.72
_04115_,34.72
_04256_,34.72
_04680_,34.72
_04775_,34.72
_05743_,34.72
_06023_,34.72
_06256_,34.72
_06724_,34.72
_06954_,34.72
_06963_,34.72
_07120_,34.72
_07239_,34.72
_07281_,34.72
_07294_,34.72
_07732_,34.72
_08018_,34.72
_09679_,34.72
_11513_,34.72
_11872_,34.72
_12188_,34.72
_12250_,34.72
_12813_,34.72
_13005_,34.72
_13035_,34.72
_13217_,34.72
_13932_,34.72
_14366_,34.72
_14423_,34.72
_16367_,34.72
gpio_control_in_1a\[3\].shift_register\[5\],34.72
gpio_control_in_2\[8\].shift_register\[0\],34.72
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[12\]\[14\],34.72
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[15\]\[8\],34.72
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[3\]\[24\],34.72
soc.core.VexRiscv.IBusCachedPlugin_cache.ways_0_tags\[0\]\[3\],34.72
soc.core.VexRiscv.RegFilePlugin_regFile\[15\]\[3\],34.72
soc.core.gpioin3_gpioin3_irq,34.72
soc.core.storage\[1\]\[7\],34.72
soc.core.uart_phy_rx_phase\[15\],34.72
net287,34.72
mprj_io_schmitt_sel[19],34.59
mgmt_buffers.la_oenb_core\[28\],34.58
mgmt_buffers.la_oenb_core\[44\],34.58
mprj_io_oe[29],34.55
_08607_,34.5
soc.core.VexRiscv.RegFilePlugin_regFile\[22\]\[15\],34.5
soc.core.mgmtsoc_master_phyconfig_storage\[15\],34.5
clknet_leaf_168_clock_ctrl.core_clk,34.5
clknet_leaf_690_clock_ctrl.core_clk,34.5
_05124_,34.45
_12329_,34.45
_14290_,34.45
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[14\]\[10\],34.45
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[8\]\[6\],34.45
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[9\]\[14\],34.45
soc.core.VexRiscv.RegFilePlugin_regFile\[11\]\[25\],34.45
soc.core.VexRiscv.RegFilePlugin_regFile\[24\]\[9\],34.45
soc.core.VexRiscv.RegFilePlugin_regFile\[26\]\[18\],34.45
soc.core.VexRiscv.RegFilePlugin_regFile\[26\]\[29\],34.45
soc.core.VexRiscv.RegFilePlugin_regFile\[28\]\[4\],34.45
soc.core.VexRiscv.RegFilePlugin_regFile\[29\]\[27\],34.45
soc.core.VexRiscv.RegFilePlugin_regFile\[31\]\[16\],34.45
soc.core.dbg_uart_rx_count\[2\],34.45
soc.core.mgmtsoc_value_status\[18\],34.45
soc.core.storage\[9\]\[3\],34.45
soc.core.storage_1\[10\]\[6\],34.45
soc.core.storage_1\[7\]\[0\],34.45
clknet_leaf_819_clock_ctrl.core_clk,34.45
clknet_leaf_1310_clock_ctrl.core_clk,34.45
mprj_io_slew_sel[6],34.44
_15133_,34.4
_15915_,34.4
soc.core.VexRiscv.RegFilePlugin_regFile\[15\]\[29\],34.4
soc.core.VexRiscv.RegFilePlugin_regFile\[18\]\[6\],34.4
soc.core.VexRiscv.RegFilePlugin_regFile\[5\]\[16\],34.4
soc.core.dbg_uart_rx_phase\[7\],34.4
soc.core.mgmtsoc_value\[2\],34.4
clknet_leaf_45_clock_ctrl.core_clk,34.4
gpio_control_in_1\[5\].gpio_defaults\[2\],34.355
_11612_,34.31
mprj_io_pulldown_sel[27],34.27
_00809_,34.26
_01380_,34.26
_02310_,34.26
gpio_control_in_2\[11\].gpio_pulldown_sel,34.26
_00511_,34.21
_01108_,34.21
_02300_,34.21
_02350_,34.21
_03527_,34.21
_05160_,34.21
_05397_,34.21
_05735_,34.21
_05941_,34.21
_05954_,34.21
_06142_,34.21
_06566_,34.21
_07519_,34.21
_07730_,34.21
_08138_,34.21
_09285_,34.21
_09833_,34.21
_11121_,34.21
_11368_,34.21
_11390_,34.21
_11818_,34.21
_13206_,34.21
_14187_,34.21
_14693_,34.21
_15044_,34.21
_15104_,34.21
_16278_,34.21
_16450_,34.21
gpio_control_in_1\[7\].shift_register\[8\],34.21
gpio_control_in_1a\[5\].gpio_pulldown_sel,34.21
soc.core.VexRiscv.IBusCachedPlugin_cache.ways_0_tags\[0\]\[17\],34.21
soc.core.VexRiscv.RegFilePlugin_regFile\[25\]\[19\],34.21
soc.core.VexRiscv.RegFilePlugin_regFile\[26\]\[15\],34.21
soc.core.VexRiscv.dBus_cmd_halfPipe_payload_size\[1\],34.21
soc.core.VexRiscv.execute_to_memory_PC\[7\],34.21
soc.core.dbg_uart_tx_data\[4\],34.21
soc.core.mgmtsoc_value_status\[8\],34.21
soc.core.multiregimpl56_regs0,34.21
soc.core.spi_master_miso_data\[6\],34.21
soc.core.storage_1\[8\]\[2\],34.21
net124,34.21
clknet_leaf_393_clock_ctrl.core_clk,34.21
net2077,34.21
net2106,34.21
net2119,34.21
net2166,34.21
net2252,34.21
net2325,34.21
net2409,34.21
mprj_io_oe[28],34.19
_00287_,34.16
_00330_,34.16
_00600_,34.16
_00671_,34.16
_01315_,34.16
_02819_,34.16
_04059_,34.16
_05515_,34.16
_05592_,34.16
_06221_,34.16
_06241_,34.16
_07298_,34.16
_07368_,34.16
_08089_,34.16
_08126_,34.16
_08162_,34.16
_08803_,34.16
_10122_,34.16
_10440_,34.16
_11133_,34.16
_11203_,34.16
_12828_,34.16
_13079_,34.16
_13675_,34.16
_13922_,34.16
_14160_,34.16
_14191_,34.16
_14200_,34.16
_14286_,34.16
_14537_,34.16
_14789_,34.16
_14847_,34.16
_14994_,34.16
_15209_,34.16
_15466_,34.16
_15928_,34.16
gpio_control_in_1\[5\].gpio_slew_sel,34.16
mgmt_buffers.mprj_dat_i_core_bar\[22\],34.16
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[1\]\[20\],34.16
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[5\]\[17\],34.16
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[6\]\[24\],34.16
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[8\]\[23\],34.16
soc.core.VexRiscv.IBusCachedPlugin_cache.io_cpu_fetch_mmuRsp_physicalAddress\[23\],34.16
soc.core.VexRiscv.RegFilePlugin_regFile\[13\]\[26\],34.16
soc.core.VexRiscv.RegFilePlugin_regFile\[19\]\[16\],34.16
soc.core.VexRiscv._zz_RegFilePlugin_regFile_port1\[1\],34.16
net330,34.16
clknet_opt_8_0_clock_ctrl.core_clk,34.16
net2277,34.16
gpio_control_bidir_2\[2\].gpio_defaults\[2\],34.125
soc.core.VexRiscv.RegFilePlugin_regFile\[29\]\[18\],34.08
mgmt_buffers.la_data_in_core\[41\],34.07
mprj_io_oe[25],34.07
gpio_control_in_1a\[1\].gpio_defaults\[3\],34.065
gpio_control_in_1a\[1\].gpio_defaults\[6\],33.995
_14343_,33.99
soc.core.VexRiscv.RegFilePlugin_regFile\[31\]\[25\],33.99
gpio_control_in_1\[1\].gpio_defaults\[9\],33.945
mprj_io_in[9],33.94
soc.core.VexRiscv.RegFilePlugin_regFile\[13\]\[4\],33.94
soc.core.VexRiscv.RegFilePlugin_regFile\[20\]\[4\],33.94
clknet_leaf_195_clock_ctrl.core_clk,33.94
clknet_leaf_1140_clock_ctrl.core_clk,33.94
_09323_,33.89
_14135_,33.89
_14188_,33.89
_15134_,33.89
_15184_,33.89
gpio_control_bidir_2\[1\].shift_register\[0\],33.89
soc.core.VexRiscv.CsrPlugin_mtvec_base\[8\],33.89
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[0\]\[10\],33.89
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[1\]\[18\],33.89
soc.core.VexRiscv.RegFilePlugin_regFile\[16\]\[28\],33.89
soc.core.VexRiscv.RegFilePlugin_regFile\[6\]\[0\],33.89
soc.core.VexRiscv._zz_CsrPlugin_csrMapping_readDataInit\[26\],33.89
clknet_leaf_93_clock_ctrl.core_clk,33.89
clknet_leaf_975_clock_ctrl.core_clk,33.89
_05839_,33.84
_12733_,33.84
_15285_,33.84
pll.pll_control.oscbuf\[2\],33.84
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[12\]\[21\],33.84
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[15\]\[17\],33.84
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[6\]\[20\],33.84
soc.core.VexRiscv.RegFilePlugin_regFile\[13\]\[10\],33.84
soc.core.VexRiscv.RegFilePlugin_regFile\[5\]\[0\],33.84
soc.core.mgmtsoc_master_tx_fifo_source_payload_data\[11\],33.84
soc.core.mgmtsoc_reload_storage\[11\],33.84
mprj_io_ie[29],33.805
gpio_control_in_2\[13\].shift_register\[3\],33.8
mprj_io_pullup_sel[8],33.74
_01371_,33.7
_01756_,33.7
_04624_,33.7
_04779_,33.7
gpio_control_in_1a\[1\].gpio_defaults\[5\],33.7
mprj_io_out[2],33.7
soc.core.VexRiscv.IBusCachedPlugin_cache.ways_0_tags\[1\]\[14\],33.7
soc.core.VexRiscv.RegFilePlugin_regFile\[16\]\[15\],33.7
soc.core.VexRiscv.RegFilePlugin_regFile\[4\]\[19\],33.7
soc.core.VexRiscv.RegFilePlugin_regFile\[8\]\[22\],33.7
soc.core.la_ien_storage\[19\],33.7
net228,33.7
gpio_control_in_1\[4\].gpio_defaults\[3\],33.685
mprj_io_pulldown_sel[26],33.67
_00004_,33.65
_00072_,33.65
_00513_,33.65
_00518_,33.65
_00558_,33.65
_00711_,33.65
_00931_,33.65
_01101_,33.65
_01145_,33.65
_01481_,33.65
_01703_,33.65
_02216_,33.65
_05123_,33.65
_05322_,33.65
_05755_,33.65
_05843_,33.65
_06544_,33.65
_06793_,33.65
_07169_,33.65
_07307_,33.65
_09459_,33.65
_09510_,33.65
_09646_,33.65
_09676_,33.65
_10315_,33.65
_10952_,33.65
_11028_,33.65
_11675_,33.65
_12123_,33.65
_12388_,33.65
_12617_,33.65
_12890_,33.65
_12901_,33.65
_12975_,33.65
_13929_,33.65
_14272_,33.65
_15527_,33.65
_16021_,33.65
_16053_,33.65
_16235_,33.65
_16416_,33.65
_16460_,33.65
gpio_control_in_1\[7\].gpio_pullup_sel,33.65
gpio_control_in_2\[8\].shift_register\[1\],33.65
mgmt_buffers.la_data_in_enable\[19\],33.65
mgmt_buffers.la_data_in_mprj_bar\[11\],33.65
mgmt_buffers.user_irq\[1\],33.65
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[11\]\[24\],33.65
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[15\]\[12\],33.65
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[6\]\[29\],33.65
soc.core.VexRiscv.RegFilePlugin_regFile\[9\]\[4\],33.65
soc.core.VexRiscv.execute_to_memory_PC\[17\],33.65
soc.core.VexRiscv.lastStagePc\[14\],33.65
soc.core.mgmtsoc_value\[29\],33.65
soc.core.storage_1\[5\]\[4\],33.65
clknet_leaf_31_clock_ctrl.core_clk,33.65
clknet_leaf_153_clock_ctrl.core_clk,33.65
clknet_leaf_259_clock_ctrl.core_clk,33.65
clknet_leaf_464_clock_ctrl.core_clk,33.65
clknet_leaf_496_clock_ctrl.core_clk,33.65
clknet_leaf_697_clock_ctrl.core_clk,33.65
clknet_leaf_1096_clock_ctrl.core_clk,33.65
clknet_leaf_1251_clock_ctrl.core_clk,33.65
clknet_3_3_1_clock_ctrl.core_clk,33.65
net2168,33.65
mprj_io_drive_sel[17],33.61
_00539_,33.6
_00738_,33.6
_00758_,33.6
_00764_,33.6
_00818_,33.6
_00990_,33.6
_01245_,33.6
_03460_,33.6
_03563_,33.6
_05751_,33.6
_06110_,33.6
_07000_,33.6
_07645_,33.6
_07777_,33.6
_07975_,33.6
_07977_,33.6
_08024_,33.6
_08082_,33.6
_08113_,33.6
_09555_,33.6
_09674_,33.6
_10769_,33.6
_10792_,33.6
_11303_,33.6
_11337_,33.6
_11861_,33.6
_11934_,33.6
_12106_,33.6
_12109_,33.6
_12351_,33.6
_12749_,33.6
_13644_,33.6
_14169_,33.6
_14552_,33.6
_14600_,33.6
_14949_,33.6
_16162_,33.6
_16311_,33.6
_16369_,33.6
gpio_control_in_1\[6\].gpio_slew_sel,33.6
gpio_control_in_1\[9\].gpio_inen,33.6
gpio_control_in_1a\[0\].shift_register\[4\],33.6
gpio_control_in_2\[1\].gpio_schmitt_sel,33.6
mgmt_buffers.la_data_in_mprj_bar\[36\],33.6
soc.core.VexRiscv.CsrPlugin_selfException_payload_badAddr\[2\],33.6
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[6\]\[21\],33.6
soc.core.VexRiscv.IBusCachedPlugin_cache.ways_0_tags\[1\]\[16\],33.6
soc.core.VexRiscv.memory_to_writeBack_REGFILE_WRITE_DATA\[21\],33.6
soc.core.interface10_bank_bus_dat_r\[6\],33.6
soc.core.interface3_bank_bus_dat_r\[11\],33.6
soc.core.mgmtsoc_value_status\[20\],33.6
soc.core.mgmtsoc_vexriscv_debug_bus_dat_r\[9\],33.6
soc.core.multiregimpl55_regs1,33.6
soc.core.multiregimpl62_regs1,33.6
soc.core.storage_1\[8\]\[5\],33.6
soc.core.uart_phy_tx_data\[5\],33.6
net141,33.6
net248,33.6
net1241,33.6
net2378,33.6
net2458,33.6
mprj_io_schmitt_sel[14],33.57
pll.ringosc.dstage\[1\].id.ts,33.57
soc.core.uart_phy_rx_phase\[6\],33.57
soc.core.VexRiscv.RegFilePlugin_regFile\[10\]\[17\],33.52
mgmt_buffers.la_data_in_core\[42\],33.51
mgmt_buffers.la_data_in_core\[49\],33.51
mgmt_buffers.la_data_in_core\[51\],33.51
soc.core.hk_cyc,33.51
gpio_control_in_1\[3\].gpio_defaults\[4\],33.505
mgmt_buffers.la_data_in_core\[33\],33.46
mgmt_buffers.la_oenb_core\[57\],33.46
mprj_io_in[0],33.46
mprj_io_out[6],33.46
soc.core.bus_dat_r\[25\],33.46
_10282_,33.38
_14452_,33.38
_05126_,33.33
_09268_,33.33
_09411_,33.33
_11584_,33.33
_12051_,33.33
_15244_,33.33
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[10\]\[16\],33.33
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[12\]\[30\],33.33
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[13\]\[1\],33.33
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[13\]\[4\],33.33
soc.core.VexRiscv.IBusCachedPlugin_cache.ways_0_tags\[0\]\[24\],33.33
soc.core.VexRiscv.RegFilePlugin_regFile\[22\]\[22\],33.33
soc.core.VexRiscv.RegFilePlugin_regFile\[23\]\[4\],33.33
soc.core.VexRiscv.RegFilePlugin_regFile\[23\]\[9\],33.33
soc.core.VexRiscv.RegFilePlugin_regFile\[7\]\[30\],33.33
_13246_,33.28
_15885_,33.28
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[0\]\[2\],33.28
soc.core.VexRiscv.RegFilePlugin_regFile\[29\]\[3\],33.28
soc.core.VexRiscv.RegFilePlugin_regFile\[5\]\[8\],33.28
soc.core.VexRiscv.RegFilePlugin_regFile\[7\]\[19\],33.28
soc.core.VexRiscv.RegFilePlugin_regFile\[8\]\[15\],33.28
soc.core.VexRiscv.lastStagePc\[27\],33.28
soc.core.dbg_uart_tx_phase\[15\],33.28
gpio_control_bidir_2\[2\].gpio_defaults\[3\],33.215
_08703_,33.19
_11452_,33.19
gpio_control_in_1\[6\].gpio_defaults\[9\],33.145
_05061_,33.14
_14439_,33.14
gpio_control_in_2\[7\].gpio_slew_sel,33.14
soc.core.mgmtsoc_zero_pending,33.14
clknet_leaf_300_clock_ctrl.core_clk,33.14
clknet_leaf_871_clock_ctrl.core_clk,33.14
_00007_,33.09
_00162_,33.09
_00174_,33.09
_00240_,33.09
_00552_,33.09
_00775_,33.09
_01135_,33.09
_02107_,33.09
_02135_,33.09
_04441_,33.09
_05369_,33.09
_05873_,33.09
_05981_,33.09
_06335_,33.09
_06477_,33.09
_06507_,33.09
_07198_,33.09
_07264_,33.09
_07369_,33.09
_07523_,33.09
_07566_,33.09
_07676_,33.09
_08368_,33.09
_08412_,33.09
_08742_,33.09
_09045_,33.09
_09450_,33.09
_09575_,33.09
_09678_,33.09
_10666_,33.09
_11289_,33.09
_12238_,33.09
_13419_,33.09
_14074_,33.09
_14251_,33.09
_14967_,33.09
_15169_,33.09
_15591_,33.09
_15675_,33.09
_15959_,33.09
_16318_,33.09
_16427_,33.09
_16455_,33.09
clock_ctrl.divider.even_0.counter\[2\],33.09
clock_ctrl.divider.syncNp\[0\],33.09
clock_ctrl.pll_clk_sel,33.09
gpio_control_bidir_2\[2\].pad_gpio_out,33.09
gpio_control_in_1a\[5\].shift_register\[7\],33.09
gpio_control_in_2\[13\].shift_register\[7\],33.09
soc.core.VexRiscv.IBusCachedPlugin_cache.banks_0\[7\]\[24\],33.09
soc.core.VexRiscv.RegFilePlugin_regFile\[14\]\[20\],33.09
soc.core.VexRiscv.RegFilePlugin_regFile\[16\]\[14\],33.09
soc.core.VexRiscv.RegFilePlugin_regFile\[19\]\[25\],33.09
soc.core.VexRiscv.RegFilePlugin_regFile\[25\]\[6\],33.09
soc.core.VexRiscv.execute_to_memory_INSTRUCTION\[12\],33.09
soc.core.VexRiscv.memory_to_writeBack_REGFILE_WRITE_DATA\[7\],33.09
soc.core.interface10_bank_bus_dat_r\[11\],33.09
soc.core.interface19_bank_bus_dat_r\[2\],33.09
soc.core.interface4_bank_bus_dat_r\[3\],33.09
soc.core.mgmtsoc_reload_storage\[17\],33.09
net205,33.09
net283,33.09
net329,33.09
net332,33.09
clknet_leaf_382_clock_ctrl.core_clk,33.09
clknet_leaf_1236_clock_ctrl.core_clk,33.09
clknet_leaf_1313_clock_ctrl.core_clk,33.09
net1939,33.09
net2355,33.09
gpio_control_bidir_1\[1\].gpio_defaults\[1\],33.085
mprj_io_slew_sel[9],33.08
_04967_,33.06
_13230_,33.06
_00155_,33.04
_00224_,33.04
_00264_,33.04
_00358_,33.04
_00445_,33.04
_00760_,33.04
_01133_,33.04
_01496_,33.04
_02769_,33.04
_03038_,33.04
_03537_,33.04
_03801_,33.04
_03921_,33.04
_03933_,33.04
_04526_,33.04
_04560_,33.04
_04786_,33.04
_04876_,33.04
_05349_,33.04
_05683_,33.04
_05726_,33.04
_06275_,33.04
_06373_,33.04
_06686_,33.04
_06941_,33.04
_07366_,33.04
_07634_,33.04
_08014_,33.04
_08668_,33.04
_09065_,33.04
_09124_,33.04
_09651_,33.04
_09756_,33.04
_10664_,33.04
_10902_,33.04
_11681_,33.04
_12333_,33.04
_12430_,33.04
_12583_,33.04
_13008_,33.04
_13074_,33.04
